	755160.277178	655269.061945	20.000000	165.330856	500.000000
	755160.277178	655279.061945	10.000000	161.083054	500.000000
	755160.277178	655289.061945	0.000000	158.924835	800.000000
	755190.277178	655339.061945	38.284271	165.823853	3900.000000
	755180.277178	655329.061945	24.142136	162.635590	4000.000000
	755170.277178	655329.061945	14.142136	160.428818	4000.000000
	755160.277178	655319.061945	0.000000	157.900269	4100.000000
	755280.277178	655429.061945	165.563492	179.205978	2400.000000
	755270.277178	655419.061945	151.421356	178.292480	2600.000000
	755260.277178	655409.061945	137.279221	177.380890	2800.000000
	755250.277178	655399.061945	123.137085	176.466904	3100.000000
	755240.277178	655389.061945	108.994949	175.535522	3200.000000
	755230.277178	655379.061945	94.852814	174.334198	3300.000000
	755220.277178	655369.061945	80.710678	172.639160	3300.000000
	755210.277178	655359.061945	66.568542	170.406036	3400.000000
	755200.277178	655349.061945	52.426407	168.498856	3400.000000
	755190.277178	655339.061945	38.284271	165.823853	3900.000000
	755680.277178	655409.061945	1115.979980	240.045013	2700.000000
	755680.277178	655409.061945	1115.979980	240.045013	2700.000000
	756000.277178	655309.061945	130.000000	247.005661	500.000000
	756010.277178	655309.061945	120.000000	243.703613	600.000000
	756020.277178	655309.061945	110.000000	240.224503	700.000000
	756030.277178	655309.061945	100.000000	236.813629	800.000000
	756040.277178	655309.061945	90.000000	233.164215	900.000000
	756050.277178	655309.061945	80.000000	229.228256	1000.000000
	756060.277178	655309.061945	70.000000	224.888733	1100.000000
	756070.277178	655309.061945	60.000000	220.481125	1200.000000
	756080.277178	655309.061945	50.000000	216.314026	1300.000000
	756090.277178	655309.061945	40.000000	212.228302	1400.000000
	756100.277178	655309.061945	30.000000	208.865921	1500.000000
	756110.277178	655309.061945	20.000000	205.631393	1500.000000
	756120.277178	655309.061945	10.000000	202.660324	1500.000000
	756130.277178	655309.061945	0.000000	200.056229	1500.000000
	755200.277178	655339.061945	48.284271	167.755005	500.000000
	755190.277178	655339.061945	38.284271	165.823853	3900.000000
	755700.277178	655419.061945	1140.122070	242.960876	600.000000
	755690.277178	655409.061945	1125.979980	240.873413	800.000000
	755680.277178	655409.061945	1115.979980	240.045013	2700.000000
	755680.277178	655419.061945	1125.979980	241.045807	600.000000
	755680.277178	655409.061945	1115.979980	240.045013	2700.000000
	755620.277178	655429.061945	1184.264160	253.166290	500.000000
	755630.277178	655429.061945	1174.264160	250.478409	600.000000
	755640.277178	655429.061945	1164.264160	248.294922	600.000000
	755650.277178	655419.061945	1150.122070	245.408264	800.000000
	755660.277178	655419.061945	1140.122070	243.295227	800.000000
	755670.277178	655409.061945	1125.979980	240.870438	900.000000
	755680.277178	655409.061945	1115.979980	240.045013	2700.000000
	755430.277178	655429.061945	315.563477	220.789978	500.000000
	755420.277178	655429.061945	305.563477	217.665497	600.000000
	755410.277178	655429.061945	295.563477	214.131195	700.000000
	755400.277178	655429.061945	285.563477	210.198608	800.000000
	755390.277178	655429.061945	275.563477	206.179123	900.000000
	755380.277178	655429.061945	265.563477	202.129456	1000.000000
	755370.277178	655429.061945	255.563492	198.752045	1100.000000
	755360.277178	655429.061945	245.563492	195.593719	1100.000000
	755350.277178	655429.061945	235.563492	192.664566	1100.000000
	755340.277178	655429.061945	225.563492	190.024277	1100.000000
	755330.277178	655429.061945	215.563492	187.736557	1100.000000
	755320.277178	655429.061945	205.563492	185.501923	1100.000000
	755310.277178	655429.061945	195.563492	183.345215	1100.000000
	755300.277178	655429.061945	185.563492	181.404434	1200.000000
	755290.277178	655429.061945	175.563492	179.933960	1300.000000
	755280.277178	655429.061945	165.563492	179.205978	2400.000000
	755320.277178	655439.061945	209.705627	184.959351	500.000000
	755310.277178	655439.061945	199.705627	183.017578	600.000000
	755300.277178	655439.061945	189.705627	181.391785	600.000000
	755290.277178	655439.061945	179.705627	180.238770	1000.000000
	755280.277178	655429.061945	165.563492	179.205978	2400.000000
	755860.277178	655469.061945	122.426407	247.060089	500.000000
	755860.277178	655479.061945	112.426407	243.077560	600.000000
	755860.277178	655489.061945	102.426407	240.259613	700.000000
	755860.277178	655499.061945	92.426407	239.077301	1000.000000
	755870.277178	655509.061945	78.284271	237.810120	1200.000000
	755870.277178	655519.061945	68.284271	236.762787	1300.000000
	755870.277178	655529.061945	58.284271	235.779526	1300.000000
	755860.277178	655539.061945	44.142136	234.410858	1500.000000
	755860.277178	655549.061945	34.142136	233.110291	1900.000000
	755860.277178	655559.061945	24.142136	231.823380	2100.000000
	755850.277178	655569.061945	10.000000	229.914154	2500.000000
	755850.277178	655579.061945	0.000000	228.839096	2500.000000
	756060.277178	655479.061945	70.000000	233.286743	500.000000
	756070.277178	655479.061945	60.000000	228.136902	600.000000
	756080.277178	655479.061945	50.000000	222.260468	700.000000
	756090.277178	655479.061945	40.000000	216.888916	800.000000
	756100.277178	655479.061945	30.000000	212.024857	800.000000
	756110.277178	655479.061945	20.000000	208.347672	800.000000
	756120.277178	655479.061945	10.000000	205.176758	900.000000
	756130.277178	655479.061945	0.000000	202.427551	1000.000000
	755270.277178	655549.061945	42.426407	166.320648	500.000000
	755260.277178	655559.061945	28.284271	160.537888	600.000000
	755250.277178	655569.061945	14.142136	155.052017	700.000000
	755240.277178	655579.061945	0.000000	149.536545	700.000000
	755640.277178	655179.061945	869.411499	191.180893	10500.000000
	755630.277178	655169.061945	855.269348	190.056412	10900.000000
	755630.277178	655159.061945	845.269348	190.011642	11000.000000
	755630.277178	655149.061945	835.269348	190.011642	11100.000000
	755630.277178	655139.061945	825.269348	190.011642	11200.000000
	755630.277178	655129.061945	815.269348	190.011642	11300.000000
	755630.277178	655119.061945	805.269348	190.011642	11700.000000
	755630.277178	655109.061945	795.269348	189.996811	12100.000000
	755630.277178	655099.061945	785.269348	189.977188	12300.000000
	755640.277178	655089.061945	771.127197	189.397324	12400.000000
	755640.277178	655079.061945	761.127197	188.935196	12600.000000
	755640.277178	655069.061945	751.127197	188.604889	12700.000000
	755640.277178	655059.061945	741.127197	188.306152	12800.000000
	755650.277178	655049.061945	726.985046	187.845886	12900.000000
	755650.277178	655039.061945	716.985046	186.104782	13000.000000
	755660.277178	655029.061945	702.842896	183.395081	13100.000000
	755660.277178	655019.061945	692.842896	180.826569	13200.000000
	755660.277178	655009.061945	682.842896	180.012741	13300.000000
	755670.277178	654999.061945	668.700745	179.705139	13300.000000
	755660.277178	654989.061945	654.558594	179.505493	21500.000000
	755780.277178	655189.061945	1021.837952	216.696228	4000.000000
	755770.277178	655189.061945	1011.837952	216.403198	4200.000000
	755760.277178	655189.061945	1001.837952	216.135895	4300.000000
	755750.277178	655189.061945	991.837952	215.843201	4400.000000
	755740.277178	655189.061945	981.837952	215.516785	4400.000000
	755730.277178	655189.061945	971.837952	214.652344	4400.000000
	755720.277178	655189.061945	961.837952	213.156982	4400.000000
	755710.277178	655189.061945	951.837952	211.271622	4400.000000
	755700.277178	655199.061945	937.695801	209.613190	4900.000000
	755690.277178	655199.061945	927.695801	207.790588	5000.000000
	755680.277178	655199.061945	917.695801	205.458038	5100.000000
	755670.277178	655199.061945	907.695801	202.657166	5200.000000
	755660.277178	655199.061945	897.695801	199.761566	5200.000000
	755650.277178	655189.061945	883.553650	195.647720	5300.000000
	755640.277178	655179.061945	869.411499	191.180893	10500.000000
	755640.277178	655209.061945	899.411499	198.360413	4900.000000
	755640.277178	655199.061945	889.411499	195.888382	5000.000000
	755640.277178	655189.061945	879.411499	193.342911	5100.000000
	755640.277178	655179.061945	869.411499	191.180893	10500.000000
	755820.277178	655219.061945	1074.264160	219.274704	2600.000000
	755810.277178	655209.061945	1060.122070	218.589386	2700.000000
	755800.277178	655199.061945	1045.979980	217.811249	2700.000000
	755790.277178	655189.061945	1031.837891	217.037628	3200.000000
	755780.277178	655189.061945	1021.837952	216.696228	4000.000000
	755830.277178	655239.061945	1098.406250	221.329071	1200.000000
	755820.277178	655229.061945	1084.264160	219.986267	1400.000000
	755820.277178	655219.061945	1074.264160	219.274704	2600.000000
	755690.277178	654979.061945	688.700745	180.015244	7700.000000
	755680.277178	654989.061945	674.558594	179.674286	7900.000000
	755670.277178	654989.061945	664.558594	179.640717	8000.000000
	755660.277178	654989.061945	654.558594	179.505493	21500.000000
	755700.277178	654969.061945	702.842896	181.750412	3300.000000
	755690.277178	654979.061945	688.700745	180.015244	7700.000000
	755740.277178	654839.061945	849.411499	203.810486	500.000000
	755740.277178	654849.061945	839.411499	202.983292	1000.000000
	755740.277178	654859.061945	829.411499	202.309845	1400.000000
	755730.277178	654869.061945	815.269348	201.021881	1900.000000
	755730.277178	654879.061945	805.269348	199.939209	2000.000000
	755730.277178	654889.061945	795.269348	199.079437	2100.000000
	755730.277178	654899.061945	785.269348	198.291687	2100.000000
	755730.277178	654909.061945	775.269348	197.082565	2100.000000
	755730.277178	654919.061945	765.269348	195.049515	2100.000000
	755730.277178	654929.061945	755.269348	192.276184	2100.000000
	755720.277178	654939.061945	741.127197	188.998276	2600.000000
	755720.277178	654949.061945	731.127197	186.833099	2600.000000
	755710.277178	654959.061945	716.985046	184.305359	2700.000000
	755700.277178	654969.061945	702.842896	181.750412	3300.000000
	755680.277178	655409.061945	1115.979980	240.045013	2700.000000
	755680.277178	655399.061945	1105.979980	240.027206	2800.000000
	755680.277178	655389.061945	1095.979980	240.012589	2900.000000
	755680.277178	655379.061945	1085.979980	239.999329	3000.000000
	755670.277178	655369.061945	1071.837891	239.978790	3200.000000
	755670.277178	655359.061945	1061.837891	239.962311	3300.000000
	755670.277178	655349.061945	1051.837891	239.948822	3400.000000
	755660.277178	655339.061945	1037.695801	239.316055	3500.000000
	755660.277178	655329.061945	1027.695801	238.811768	3700.000000
	755660.277178	655319.061945	1017.695801	237.649933	3700.000000
	755650.277178	655309.061945	1003.553650	234.581238	3900.000000
	755650.277178	655299.061945	993.553650	230.966965	4000.000000
	755650.277178	655289.061945	983.553650	227.168030	4100.000000
	755650.277178	655279.061945	973.553650	222.897003	4100.000000
	755650.277178	655269.061945	963.553650	218.567886	4100.000000
	755650.277178	655259.061945	953.553650	214.275330	4100.000000
	755650.277178	655249.061945	943.553650	210.566330	4100.000000
	755650.277178	655239.061945	933.553650	207.281677	4100.000000
	755650.277178	655229.061945	923.553650	204.208405	4100.000000
	755650.277178	655219.061945	913.553650	201.474945	4100.000000
	755640.277178	655209.061945	899.411499	198.360413	4900.000000
	755840.277178	655289.061945	1152.548340	234.569336	500.000000
	755840.277178	655279.061945	1142.548340	230.342926	600.000000
	755840.277178	655269.061945	1132.548340	227.171356	600.000000
	755840.277178	655259.061945	1122.548340	224.851624	600.000000
	755840.277178	655249.061945	1112.548340	223.256302	600.000000
	755830.277178	655239.061945	1098.406250	221.329071	1200.000000
	755830.277178	654999.061945	836.985046	205.506897	3000.000000
	755820.277178	654999.061945	826.985046	204.445435	3400.000000
	755810.277178	654989.061945	812.842896	202.669434	3500.000000
	755800.277178	654989.061945	802.842896	200.648865	3700.000000
	755790.277178	654989.061945	792.842896	200.162048	3800.000000
	755780.277178	654979.061945	778.700745	199.156250	3900.000000
	755770.277178	654979.061945	768.700745	197.236115	4000.000000
	755760.277178	654979.061945	758.700745	194.425751	4100.000000
	755750.277178	654979.061945	748.700745	191.295471	4100.000000
	755740.277178	654979.061945	738.700745	188.970474	4100.000000
	755730.277178	654979.061945	728.700745	187.020660	4100.000000
	755720.277178	654979.061945	718.700745	185.105850	4100.000000
	755710.277178	654979.061945	708.700745	183.204742	4100.000000
	755700.277178	654979.061945	698.700745	181.373779	4200.000000
	755690.277178	654979.061945	688.700745	180.015244	7700.000000
	755840.277178	655009.061945	851.127197	206.518860	2300.000000
	755830.277178	654999.061945	836.985046	205.506897	3000.000000
	755390.277178	655149.061945	678.700745	168.906219	2500.000000
	755390.277178	655139.061945	668.700745	168.595917	3800.000000
	755380.277178	655179.061945	712.842896	170.177811	1300.000000
	755380.277178	655169.061945	702.842896	169.759644	1400.000000
	755380.277178	655159.061945	692.842896	169.381271	1400.000000
	755390.277178	655149.061945	678.700745	168.906219	2500.000000
	755710.277178	654969.061945	712.842896	182.955658	500.000000
	755700.277178	654969.061945	702.842896	181.750412	3300.000000
	755290.277178	654969.061945	622.132141	177.939514	800.000000
	755300.277178	654969.061945	612.132141	177.516098	1400.000000
	755290.277178	654979.061945	626.274292	178.085312	500.000000
	755300.277178	654969.061945	612.132141	177.516098	1400.000000
	755860.277178	654999.061945	866.985046	208.485413	500.000000
	755850.277178	654999.061945	856.985046	207.366379	500.000000
	755840.277178	654999.061945	846.985046	206.444412	600.000000
	755830.277178	654999.061945	836.985046	205.506897	3000.000000
	755900.277178	655069.061945	935.980103	223.222961	500.000000
	755890.277178	655059.061945	921.837952	220.136765	600.000000
	755880.277178	655049.061945	907.695801	217.212296	600.000000
	755870.277178	655039.061945	893.553650	213.763443	700.000000
	755860.277178	655029.061945	879.411499	210.374405	700.000000
	755850.277178	655019.061945	865.269348	208.088501	900.000000
	755840.277178	655009.061945	851.127197	206.518860	2300.000000
	755970.277178	655079.061945	1010.122253	237.462097	500.000000
	755960.277178	655079.061945	1000.122253	235.284943	600.000000
	755950.277178	655079.061945	990.122253	232.694458	700.000000
	755940.277178	655079.061945	980.122253	230.223343	800.000000
	755930.277178	655079.061945	970.122253	228.700775	800.000000
	755920.277178	655069.061945	955.980103	226.535919	900.000000
	755910.277178	655059.061945	941.837952	223.604340	1000.000000
	755900.277178	655059.061945	931.837952	221.097244	1000.000000
	755890.277178	655049.061945	917.695801	218.383591	1000.000000
	755880.277178	655039.061945	903.553650	215.215714	1000.000000
	755870.277178	655029.061945	889.411499	211.674042	1000.000000
	755860.277178	655019.061945	875.269348	208.858688	1100.000000
	755850.277178	655009.061945	861.127197	207.219116	1400.000000
	755840.277178	655009.061945	851.127197	206.518860	2300.000000
	755170.277178	655079.061945	10.000000	164.200287	500.000000
	755160.277178	655079.061945	0.000000	161.943115	500.000000
	756070.277178	655119.061945	68.284271	233.208542	500.000000
	756080.277178	655119.061945	58.284271	231.112732	500.000000
	756090.277178	655129.061945	44.142136	228.398376	800.000000
	756100.277178	655129.061945	34.142136	226.253906	900.000000
	756110.277178	655129.061945	24.142136	223.894913	1200.000000
	756120.277178	655139.061945	10.000000	220.466248	1400.000000
	756130.277178	655139.061945	0.000000	218.691650	1400.000000
	755330.277178	655129.061945	732.842896	183.560287	500.000000
	755340.277178	655129.061945	722.842896	179.922440	500.000000
	755350.277178	655129.061945	712.842896	176.563812	700.000000
	755360.277178	655129.061945	702.842896	173.646667	700.000000
	755370.277178	655139.061945	688.700745	170.390564	900.000000
	755380.277178	655139.061945	678.700745	169.448929	900.000000
	755390.277178	655139.061945	668.700745	168.595917	3800.000000
	755790.277178	655179.061945	1035.980103	217.147858	700.000000
	755780.277178	655189.061945	1021.837952	216.696228	4000.000000
	755380.277178	655189.061945	722.842896	172.348663	500.000000
	755380.277178	655179.061945	712.842896	170.177811	1300.000000
	755440.277178	655199.061945	755.269348	188.494019	500.000000
	755430.277178	655189.061945	741.127197	182.584198	500.000000
	755420.277178	655179.061945	726.985046	177.420151	800.000000
	755410.277178	655179.061945	716.985046	174.379608	800.000000
	755400.277178	655169.061945	702.842896	170.988556	900.000000
	755390.277178	655159.061945	688.700745	169.345383	1000.000000
	755390.277178	655149.061945	678.700745	168.906219	2500.000000
	755640.277178	655239.061945	929.411499	206.293213	500.000000
	755640.277178	655229.061945	919.411499	203.340210	600.000000
	755640.277178	655219.061945	909.411499	200.610458	700.000000
	755640.277178	655209.061945	899.411499	198.360413	4900.000000
	755360.277178	655239.061945	781.127197	193.835693	500.000000
	755360.277178	655229.061945	771.127197	189.698792	500.000000
	755360.277178	655219.061945	761.127197	185.572845	500.000000
	755370.277178	655209.061945	746.985046	180.050064	700.000000
	755370.277178	655199.061945	736.985046	176.404358	700.000000
	755370.277178	655189.061945	726.985046	173.413361	700.000000
	755380.277178	655179.061945	712.842896	170.177811	1300.000000
	755830.277178	655259.061945	1118.406250	224.603516	500.000000
	755830.277178	655249.061945	1108.406250	222.682953	600.000000
